Player,Year,Salary
Quincy Acy,2012,665000
Jeff Adrien,2012,653356
Doron Lamb,2012,650000
Jae Crowder,2012,600491
Garrett Temple,2012,572943
Jeffery Taylor,2012,550000
Orlando Johnson,2012,550000
Will Barton,2012,550000
Chris Johnson,2012,508586
Mike Scott,2012,473604
Tyshawn Taylor,2012,473604
Tornike Shengelia,2012,473604
Bernard James,2012,473604
Quincy Miller,2012,473604
Kim English,2012,473604
Khris Middleton,2012,473604
Kent Bazemore,2012,473604
Ben Hansbrough,2012,473604
Robert Sacre,2012,473604
Brian Roberts,2012,473604
Darius Miller,2012,473604
Chris Copeland,2012,473604
Pablo Prigioni,2012,473604
DeQuan Jones,2012,473604
Diante Garrett,2012,473604
Luke Zeller,2012,473604
Kevin Murphy,2012,473604
Mickael Gelabale,2012,452323
Kenyon Martin,2012,429516
Jordan Williams,2012,420000
Kevin Jones,2012,390000
Juwan Howard,2012,373838
Josh Harrellson,2012,358680
Samardo Samuels,2012,346781
Earl Barron,2012,339726
Maalik Wayns,2012,334308
Jarvis Varnado,2012,314806
Terrel Harris,2012,304878
Donald Sloan,2012,300395
Micheal Eric,2012,300000
Patrick Beverley,2012,298092
Terrence Williams,2012,296775
Travis Leslie,2012,294835
Shavlik Randolph,2012,280286
DJ White,2012,263980
Aron Baynes,2012,239588
Dionte Christmas,2012,236800
Troy Murphy,2012,226619
Kris Joseph,2012,225657
Scott Machado,2012,225657
Darius Johnson-Odom,2012,195013
Malcolm Thomas,2012,179340
DaJuan Summers,2012,177024
Chris Quinn,2012,169339
Tim Ohlbrecht,2012,142081
Tracy McGrady,2012,79540
Justin Holiday,2012,76220
Chris Douglas-Roberts,2012,72892
Solomon Jones,2012,62912
Jerel McNeal,2012,61289
Damion James,2012,50258
Justin Dentmon,2012,44835
Andrew Goudelock,2012,44835
Josh Akognon,2012,41788
Eddy Curry,2012,31629
Chris Wright,2012,27859
Henry Sims,2012,25073
Kobe Bryant,2013,30453000
Dirk Nowitzki,2013,22721381
Gilbert Arenas,2013,22346536
Amare Stoudemire,2013,21679893
Carmelo Anthony,2013,21490000
Joe Johnson,2013,21466718
Dwight Howard,2013,20513178
Pau Gasol,2013,19285850
Chris Bosh,2013,19067500
LeBron James,2013,19067500
Kevin Durant,2013,18773176
Chris Paul,2013,18668431
Dwyane Wade,2013,18536000
Deron Williams,2013,18466130
Rudy Gay,2013,17888932
Zach Randolph,2013,17800000
Brandon Roy,2013,17779458
Derrick Rose,2013,17632688
Blake Griffin,2013,16402500
Paul Pierce,2013,15333334
Carlos Boozer,2013,15300000
Marc Gasol,2013,14860523
Brook Lopez,2013,14694000
Kevin Love,2013,14693906
Russell Westbrook,2013,14693906
Emeka Okafor,2013,14544687
Danny Granger,2013,14379240
Luol Deng,2013,14312125
Roy Hibbert,2013,14283844
Eric Gordon,2013,14283844
Andrew Bogut,2013,14200000
Tyson Chandler,2013,14100538
LaMarcus Aldridge,2013,14100000
Josh Smith,2013,14000000
David Lee,2013,13878000
James Harden,2013,13668750
Al Jefferson,2013,13500000
Ben Gordon,2013,13200000
Nenê,2013,13000000
Andre Iguodala,2013,12868632
Tony Parker,2013,12500000
Serge Ibaka,2013,12250000
Nikola Pekovic,2013,12100000
Al Horford,2013,12000000
Rajon Rondo,2013,12000000
Kris Humphries,2013,12000000
David West,2013,12000000
Tyreke Evans,2013,11796247
Joakim Noah,2013,11600000
Kevin Garnett,2013,11532468
Richard Jefferson,2013,11046000
Jrue Holiday,2013,11000000
Andrea Bargnani,2013,11000000
DeAndre Jordan,2013,10986550
Nicolas Batum,2013,10920250
Ty Lawson,2013,10786517
JaVale McGee,2013,10750000
Tim Duncan,2013,10361446
Danilo Gallinari,2013,10146925
Gerald Wallace,2013,10105855
Tiago Splitter,2013,10000000
Stephen Curry,2013,9887642
Paul Millsap,2013,9500000
DeMar DeRozan,2013,9500000
Metta World Peace,2013,9317280
Shawn Marion,2013,9316796
Steve Nash,2013,9300500
Andray Blatche,2013,9170525
Anderson Varejao,2013,9100000
Andris Biedrins,2013,9000000
Jeff Green,2013,8700000
Tyrus Thomas,2013,8694215
Jameer Nelson,2013,8600000
Thaddeus Young,2013,8600000
Charlie Villanueva,2013,8580000
Al Harrington,2013,8548107
Rodney Stuckey,2013,8500000
Kendrick Perkins,2013,8477437
Caron Butler,2013,8386992
Monta Ellis,2013,8360000
Ryan Anderson,2013,8308500
Marcus Thornton,2013,8165000
Jeff Teague,2013,8000000
George Hill,2013,8000000
OJ Mayo,2013,8000000
Mike Conley,2013,7900000
Ersan Ilyasova,2013,7900000
Trevor Ariza,2013,7727280
Marcin Gortat,2013,7727280
Brandon Jennings,2013,7655503
Mike Miller,2013,7599507
John Salmons,2013,7580000
Arron Afflalo,2013,7562500
Taj Gibson,2013,7550000
Goran Dragic,2013,7500000
Marvin Williams,2013,7500000
John Wall,2013,7459924
Josh Childress,2013,7405833
Tayshaun Prince,2013,7235955
Drew Gooden,2013,7091619
Brendan Haywood,2013,7073500
Michael Beasley,2013,7027424
Andrew Bynum,2013,7000000
Manu Ginobili,2013,7000000
Wesley Matthews,2013,6875480
Jose Calderon,2013,6791570
Kyle Korver,2013,6760563
Brandon Bass,2013,6750000
Glen Davis,2013,6750000
Carl Landry,2013,6750000
Evan Turner,2013,6679866
Hidayet Turkoglu,2013,6650359
Spencer Hawes,2013,6500000
JJ Redick,2013,6500000
Kevin Martin,2013,6500000
Amir Johnson,2013,6500000
Channing Frye,2013,6400000
Wilson Chandler,2013,6344164
Jarrett Jack,2013,6300000
Chris Andersen,2013,6217507
Kyle Lowry,2013,6210000
Jason Richardson,2013,6204250
Derrick Favors,2013,6008106
Gerald Henderson,2013,6000000
Kyrie Irving,2013,5915880
Chuck Hayes,2013,5722500
Jason Thompson,2013,5643750
JR Smith,2013,5565000
Anthony Davis,2013,5375760
Anthony Bennett,2013,5324280
Derrick Williams,2013,5293080
Louis Williams,2013,5225000
Jeremy Lin,2013,5225000
Omer Asik,2013,5225000
Jamal Crawford,2013,5225000
Courtney Lee,2013,5225000
Jason Terry,2013,5225000
Landry Fields,2013,5225000
Zaza Pachulia,2013,5200000
JJ Hickson,2013,5150000
Martell Webster,2013,5150000
Robin Lopez,2013,5119761
Keith Bogans,2013,5058198
Brandan Wright,2013,5000000
Tony Allen,2013,5000000
Ramon Sessions,2013,5000000
Chase Budinger,2013,5000000
Andre Miller,2013,5000000
DeMarcus Cousins,2013,4916973
Michael Kidd-Gilchrist,2013,4809840
Victor Oladipo,2013,4763760
Enes Kanter,2013,4753320
Boris Diaw,2013,4702500
Jose Juan Barea,2013,4687000
Linas Kleiza,2013,4600000
Luc Mbah a Moute,2013,4588384
Jonas Jerebko,2013,4500000
Luis Scola,2013,4500000
Corey Brewer,2013,4500000
Ekpe Udoh,2013,4469547
Timofey Mozgov,2013,4400000
Earl Clark,2013,4361518
Udonis Haslem,2013,4340000
Luke Ridnour,2013,4320000
Bradley Beal,2013,4319280
Tristan Thompson,2013,4285560
Otto Porter,2013,4278000
Jared Dudley,2013,4250000
Quentin Richardson,2013,4208107
Raymond Felton,2013,4180000
Greg Monroe,2013,4086453
Kirk Hinrich,2013,4059000
Ricky Rubio,2013,4002120
Elton Brand,2013,4000000
Steve Blake,2013,4000000
Ian Mahinmi,2013,4000000
Mario Chalmers,2013,4000000
Brandon Rush,2013,4000000
Matt Bonner,2013,3945000
Thabo Sefolosha,2013,3900000
Dion Waiters,2013,3894240
Cody Zeller,2013,3857040
Joel Anthony,2013,3800000
Danny Green,2013,3762500
Steve Novak,2013,3750001
Samuel Dalembert,2013,3700748
Al-Farouq Aminu,2013,3700000
Thomas Robinson,2013,3526440
Jonas Valanciunas,2013,3526440
Jan Vesely,2013,3524880
Marreese Speights,2013,3500000
Jordan Hill,2013,3500000
Gerald Green,2013,3500000
Alex Len,2013,3492720
Gordon Hayward,2013,3452183
Marcus Camby,2013,3383773
Paul George,2013,3282003
Shane Battier,2013,3270000
Gary Neal,2013,3250000
Alonzo Gee,2013,3250000
Matt Barnes,2013,3250000
Carlos Delfino,2013,3250000
Klay Thompson,2013,3245151
Darrell Arthur,2013,3231683
Mirza Teletovic,2013,3229050
Ray Allen,2013,3229050
Bismack Biyombo,2013,3217680
Damian Lillard,2013,3202920
Andrei Kirilenko,2013,3183000
Chris Kaman,2013,3183000
Tyler Hansbrough,2013,3183000
Vince Carter,2013,3180000
Nerlens Noel,2013,3172320
Ed Davis,2013,3153860
Jerryd Bayless,2013,3135000
Lavoy Allen,2013,3120000
Patrick Patterson,2013,3105301
Alexey Shved,2013,3066667
Larry Sanders,2013,3053368
Mike Dunleavy,2013,3000000
Randy Foye,2013,3000000
Chris Copeland,2013,3000000
Kosta Koufos,2013,3000000
Kwame Brown,2013,3000000
Joel Freeland,2013,3000000
Dorell Wright,2013,3000000
Brandon Knight,2013,2947800
Harrison Barnes,2013,2923920
Ben McLemore,2013,2895960
Jimmer Fredette,2013,2813399
Will Bynum,2013,2790343
Kevin Seraphin,2013,2761113
Marco Belinelli,2013,2750000
Kemba Walker,2013,2709720
Terrence Ross,2013,2678640
Greg Stiemsma,2013,2676000
Kentavious Caldwell-Pope,2013,2653080
Josh McRoberts,2013,2652000
Maurice Williams,2013,2652000
Eric Bledsoe,2013,2626473
Aaron Gray,2013,2612500
Nick Collison,2013,2585668
Avery Bradley,2013,2511432
DeMarre Carroll,2013,2500000
Wayne Ellington,2013,2500000
Chauncey Billups,2013,2500000
Jason Smith,2013,2500000
Jason Maxiell,2013,2500000
Andre Drummond,2013,2462400
Trey Burke,2013,2438760
Trevor Booker,2013,2350820
Austin Rivers,2013,2339040
Alec Burks,2013,2323200
CJ McCollum,2013,2316720
Quincy Pondexter,2013,2225478
CJ Miles,2013,2225000
Meyers Leonard,2013,2222160
Markieff Morris,2013,2207040
Michael Carter-Williams,2013,2200920
Dante Cunningham,2013,2180000
Jordan Crawford,2013,2162418
Greivis Vasquez,2013,2150188
Jeremy Lamb,2013,2111160
Marcus Morris,2013,2096760
Steven Adams,2013,2090880
Nate Robinson,2013,2016000
CJ Watson,2013,2016000
Eric Maynor,2013,2016000
Vitor Faverani,2013,2000000
Jermaine O'Neal,2013,2000000
Kawhi Leonard,2013,1991760
Kelly Olynyk,2013,1986360
John Henson,2013,1905360
Darren Collison,2013,1900000
Nikola Vucevic,2013,1892280
Shabazz Muhammad,2013,1887120
Moe Harkless,2013,1809840
Iman Shumpert,2013,1797600
Giannis Antetokounmpo,2013,1792560
Royce White,2013,1777148
Anthony Randolph,2013,1750000
Gigi Datome,2013,1750000
Jeff Ayres,2013,1750000
Chris Singleton,2013,1707720
Reggie Evans,2013,1695636
Jeremy Evans,2013,1660000
Tyler Zeller,2013,1633440
Tobias Harris,2013,1630800
Dennis Schroeder,2013,1617840
Toney Douglas,2013,1600000
Ronny Turiaf,2013,1600000
John Lucas,2013,1600000
Pablo Prigioni,2013,1591350
Terrence Jones,2013,1551840
Jodie Meeks,2013,1550000
Shane Larkin,2013,1536960
Gustavo Ayon,2013,1500000
Chris Duhon,2013,1500000
James Jones,2013,1500000
Vyacheslav Kravtsov,2013,1500000
Andrew Nicholson,2013,1482000
Sergey Karasev,2013,1467840
Nando De Colo,2013,1463000
Kenneth Faried,2013,1442880
Evan Fournier,2013,1422720
Donatas Motiejunas,2013,1422720
Tony Snell,2013,1409040
Antawn Jamison,2013,1399507
Jannero Pargo,2013,1399507
Nazr Mohammed,2013,1399507
Rasual Butler,2013,1399507
Willie Green,2013,1399507
Rashard Lewis,2013,1399507
Kenyon Martin,2013,1399507
Derek Fisher,2013,1399507
Earl Watson,2013,1399507
Jared Sullinger,2013,1365720
Gorgui Dieng,2013,1352640
Scotty Hopson,2013,1350000
Reggie Jackson,2013,1329720
Fab Melo,2013,1311240
Victor Claver,2013,1311240
Jared Cunningham,2013,1301208
Mason Plumlee,2013,1298640
MarShon Brooks,2013,1276560
Devin Harris,2013,1272279
Beno Udrih,2013,1272279
Roger Mason,2013,1272279
Shaun Livingston,2013,1265977
Francisco Garcia,2013,1265977
Ronnie Price,2013,1265977
John Jenkins,2013,1258800
Ronnie Brewer,2013,1256250
Solomon Hill,2013,1246680
Jordan Hamilton,2013,1234320
Pero Antic,2013,1200000
Hasheem Thabeet,2013,1200000
Tim Hardaway Jr,2013,1196760
Norris Cole,2013,1191240
Ryan Hollins,2013,1186459
Cory Joseph,2013,1182600
Jimmy Butler,2013,1174080
Tony Wroten,2013,1160040
Reggie Bullock,2013,1149000
Patrick Mills,2013,1133950
Miles Plumlee,2013,1121520
Andre Roberson,2013,1110840
Nick Young,2013,1106942
Jordan Farmar,2013,1106942
Arnett Moultrie,2013,1089240
Perry Jones,2013,1082520
Rudy Gobert,2013,1078800
Marquis Teague,2013,1074720
Festus Ezeli,2013,1066920
Archie Goodwin,2013,1064400
Nemanja Nedovic,2013,1056720
Kyle Singler,2013,1045000
Aaron Brooks,2013,1027424
Greg Oden,2013,1027424
Anthony Morrow,2013,1027424
Cartier Martin,2013,1003248
Richard Hamilton,2013,1000000
Ishmael Smith,2013,985000
Lance Stephenson,2013,981349
Alan Anderson,2013,947907
Omri Casspi,2013,947907
AJ Price,2013,947907
BJ Mullens,2013,947907
Austin Daye,2013,947907
Darius Morris,2013,944923
DeJuan Blair,2013,941000
Chandler Parsons,2013,926500
Wesley Johnson,2013,916099
Xavier Henry,2013,916099
Jeff Adrien,2013,916099
Chris Johnson,2013,916099
James Anderson,2013,916099
Garrett Temple,2013,916099
Jon Leuer,2013,900000
Mike James,2013,889097
Shelvin Mack,2013,884293
Greg Smith,2013,884293
Josh Harrellson,2013,884293
Donald Sloan,2013,884293
Lance Thomas,2013,884293
Cole Aldrich,2013,884293
E'Twaun Moore,2013,884293
PJ Tucker,2013,884293
Isaiah Thomas,2013,884293
Julyan Stone,2013,884293
Draymond Green,2013,875500
Allen Crabbe,2013,825000
Elliot Williams,2013,797545
Robert Sacre,2013,788873
Mike Scott,2013,788872
Jeffery Taylor,2013,788872
Tornike Shengelia,2013,788872
Jae Crowder,2013,788872
Bernard James,2013,788872
Quincy Miller,2013,788872
Patrick Beverley,2013,788872
Orlando Johnson,2013,788872
Khris Middleton,2013,788872
Brian Roberts,2013,788872
Darius Miller,2013,788872
Doron Lamb,2013,788872
Kyle O'Quinn,2013,788872
Henry Sims,2013,788872
Will Barton,2013,788872
Quincy Acy,2013,788872
Aron Baynes,2013,788872
Kent Bazemore,2013,762195
Diante Garrett,2013,719266
Malcolm Thomas,2013,702233
Dwight Buycks,2013,700000
Leandro Barbosa,2013,650359
Alexis Ajinca,2013,635880
DJ Augustin,2013,592279
Isaiah Canaan,2013,570515
Jeremy Tyler,2013,556584
Ricky Ledo,2013,550000
Kendall Marshall,2013,547570
Shawne Williams,2013,535770
Chris Douglas-Roberts,2013,535288
Jamaal Franklin,2013,535000
Ray McCallum,2013,524616
James Johnson,2013,507409
Ryan Gomes,2013,495521
Phil Pressey,2013,490180
Matthew Dellavedova,2013,490180
Carrick Felix,2013,490180
Gal Mekel,2013,490180
Tony Mitchell,2013,490180
Peyton Siva,2013,490180
Ognjen Kuzmic,2013,490180
Robert Covington,2013,490180
Ryan Kelly,2013,490180
Nick Calathes,2013,490180
Miroslav Raduljica,2013,490180
Nate Wolters,2013,490180
Robbie Hummel,2013,490180
Jeff Withey,2013,490180
Toure Murry,2013,490180
Brandon Davies,2013,490180
Hollis Thompson,2013,490180
Dionte Christmas,2013,490180
Ian Clark,2013,490180
Glen Rice Jr,2013,490180
Shannon Brown,2013,481562
Solomon Jones,2013,474583
Erik Murphy,2013,455580
Jason Collins,2013,436316
Luke Babbitt,2013,387995
Daniel Orton,2013,369322
Maalik Wayns,2013,361952
Christapher Johnson,2013,320000
Jarvis Varnado,2013,310908
Shavlik Randolph,2013,306036
Hilton Armstrong,2013,296138
Dewayne Dedmon,2013,256623
Stephen Jackson,2013,238739
Hamed Haddadi,2013,200000
Chris Smith,2013,184538
Mike Muscala,2013,161471
Troy Daniels,2013,158587
James Southerland,2013,155704
Jamaal Tinsley,2013,139951
Chris Wright,2013,139212
Chris Babb,2013,138403
Justin Hamilton,2013,126870
Jorge Gutierrez,2013,121103
Reggie Williams,2013,111518
Dexter Pittman,2013,107776
Damion James,2013,107776
Arinze Onuaku,2013,106776
Manny Harris,2013,104034
Othyus Jeffers,2013,104034
Elias Harris,2013,100000
DeAndre Liggins,2013,88429
Royal Ivey,2013,74839
Melvin Ely,2013,74469
Sasha Vujacic,2013,69791
Casper Ware,2013,69201
Seth Curry,2013,66318
James Nunnally,2013,57668
Willie Reed,2013,57668
Mustafa Shakur,2013,46404
Darius Johnson-Odom,2013,46404
Vander Blue,2013,28834
Shane Edwards,2013,28834
Tony Mitchell,2013,28834
DJ Stephens,2013,28834
Kobe Bryant,2014,23500000
Joe Johnson,2014,23180790
Carmelo Anthony,2014,22458401
Amare Stoudemire,2014,21896658
Dwight Howard,2014,21436271
LeBron James,2014,20644400
Chris Bosh,2014,20644400
Chris Paul,2014,20068563
Kevin Durant,2014,19997513
Deron Williams,2014,19754465
Rudy Gay,2014,19317326
Derrick Rose,2014,18862876
Blake Griffin,2014,17632688
Carlos Boozer,2014,16800000
Zach Randolph,2014,16500000
Marc Gasol,2014,15829688
Paul George,2014,15800000
Kevin Love,2014,15719063
Russell Westbrook,2014,15719062
Brook Lopez,2014,15719000
LaMarcus Aldridge,2014,15200000
David Lee,2014,15012000
Dwyane Wade,2014,15000000
Josh Smith,2014,14945778
Roy Hibbert,2014,14898938
Jeremy Lin,2014,14898938
Eric Gordon,2014,14898938
Omer Asik,2014,14898938
Gordon Hayward,2014,14746000
Chandler Parsons,2014,14700000
James Harden,2014,14693906
Tyson Chandler,2014,14596888
Brandon Roy,2014,14399332
DeMarcus Cousins,2014,13701250
John Wall,2014,13701250
Al Jefferson,2014,13500000
Eric Bledsoe,2014,13000000
Nenê,2014,13000000
Andrew Bogut,2014,12972973
Derrick Favors,2014,12950000
Rajon Rondo,2014,12909090
Joakim Noah,2014,12700000
Tony Parker,2014,12500000
Andre Iguodala,2014,12289544
Serge Ibaka,2014,12250000
Nikola Pekovic,2014,12100000
Al Horford,2014,12000000
David West,2014,12000000
Kevin Garnett,2014,12000000
Andrea Bargnani,2014,12000000
Kyle Lowry,2014,12000000
Ty Lawson,2014,11595506
DeAndre Jordan,2014,11440123
Nicolas Batum,2014,11390500
Tyreke Evans,2014,11265416
JaVale McGee,2014,11250000
Larry Sanders,2014,11000000
Jrue Holiday,2014,11000000
Danilo Gallinari,2014,10854850
Stephen Curry,2014,10629213
Marcin Gortat,2014,10434782
Tim Duncan,2014,10361446
Gerald Wallace,2014,10105855
Anderson Varejao,2014,9800000
Brendan Haywood,2014,9798000
Luol Deng,2014,9714461
Steve Nash,2014,9701000
Kendrick Perkins,2014,9588889
Paul Millsap,2014,9500000
DeMar DeRozan,2014,9500000
Tyrus Thomas,2014,9460664
Mike Miller,2014,9332000
Tiago Splitter,2014,9250000
Jeff Green,2014,9200000
Thaddeus Young,2014,9160870
Lance Stephenson,2014,9000000
Jordan Hill,2014,9000000
Mike Conley,2014,8760000
Monta Ellis,2014,8720000
Marcus Thornton,2014,8697500
Trevor Ariza,2014,8600000
Channing Frye,2014,8579088
Landry Fields,2014,8500000
Ryan Anderson,2014,8491500
Marcus Camby,2014,8354416
Drew Gooden,2014,8128490
Jeff Teague,2014,8000000
Taj Gibson,2014,8000000
Brandon Jennings,2014,8000000
George Hill,2014,8000000
OJ Mayo,2014,8000000
Boris Diaw,2014,8000000
Dirk Nowitzki,2014,7974482
Ersan Ilyasova,2014,7900000
Glen Davis,2014,7827985
Tayshaun Prince,2014,7707865
Al Harrington,2014,7609800
Arron Afflalo,2014,7562500
Goran Dragic,2014,7500000
Kyrie Irving,2014,7459924
Josh Childress,2014,7317500
Wesley Matthews,2014,7245640
Isaiah Thomas,2014,7238606
Avery Bradley,2014,7191011
Pau Gasol,2014,7128000
Jose Calderon,2014,7097191
Travis Outlaw,2014,7000000
Marvin Williams,2014,7000000
Manu Ginobili,2014,7000000
Amir Johnson,2014,7000000
Brandon Bass,2014,6950000
JJ Redick,2014,6792500
Kevin Martin,2014,6792500
Wilson Chandler,2014,6754913
Carl Landry,2014,6750000
Derrick Williams,2014,6679866
Jason Richardson,2014,6601125
Greivis Vasquez,2014,6400000
Jarrett Jack,2014,6300000
Kyle Korver,2014,6253521
Jason Thompson,2014,6037500
Enes Kanter,2014,6008106
Gerald Henderson,2014,6000000
Jodie Meeks,2014,6000000
JR Smith,2014,5982375
Chuck Hayes,2014,5958750
Patrick Patterson,2014,5831326
Jose Juan Barea,2014,5822078
PJ Tucker,2014,5700000
Anthony Davis,2014,5607240
Anthony Bennett,2014,5563920
Andrew Wiggins,2014,5510640
Greg Monroe,2014,5479933
Jason Terry,2014,5450000
Jamal Crawford,2014,5450000
Courtney Lee,2014,5450000
Louis Williams,2014,5450000
Tristan Thompson,2014,5421233
JJ Hickson,2014,5381750
Martell Webster,2014,5381750
Robin Lopez,2014,5340229
Nikola Mirotic,2014,5305000
Shaun Livingston,2014,5305000
Spencer Hawes,2014,5305000
Josh McRoberts,2014,5305000
Paul Pierce,2014,5305000
Chris Andersen,2014,5300000
Zaza Pachulia,2014,5200000
Ricky Rubio,2014,5070686
Michael Kidd-Gilchrist,2014,5016960
Tony Allen,2014,5000000
